spread_rank,canonical_id,identifier_type,hyg_id,hip,hd,hr,gl,bf,proper_name,display_type,spectral_type,distance_pc,distance_ly,apparent_magnitude,absolute_magnitude,luminosity_lsol,color_index,constellation_abbr,constellation_name,ra_hours,dec_degrees,x_pc,y_pc,z_pc,nearest_selected_neighbor_pc,nearest_selected_neighbor_ly,source_catalog,source_url
80,HIP 285,HIP,285,285,225112,,,,,Orange Subgiant,K1IV/VCN...,970.8738,3166.563151,8.55,-1.386,312.176351,1.212,Scl,Sculptor,0.058721,-35.60223,789.302949,12.135364,-565.198658,52.785493,172.163054,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
81,HIP 1791,HIP,1787,1791,1836,,,,,Orange Giant,K4III,549.4505,1792.065773,8.2,-0.5,138.038426,1.499,Cet,Cetus,0.37952,-16.567699,524.041859,52.239883,-156.674747,51.198451,166.986819,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
82,HIP 4177,HIP,4167,4177,5218,,,,,Yellow-White Subgiant,F3III/IV,298.5075,973.600122,8.21,0.835,40.364539,0.373,Phe,Phoenix,0.888953,-45.505753,203.565311,48.249543,-212.931616,66.35692,216.427076,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
83,HIP 2550,HIP,2544,2550,,,,,,Yellow-White Star,F2,487.8049,1591.00495,10.14,1.699,18.213776,0.44,Scl,Sculptor,0.540339,-24.876238,438.125123,62.394167,-205.199818,59.507558,194.08747,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
84,HIP 2638,HIP,2632,2638,3032,,,,,Yellow Subgiant,G5III/IV,343.6426,1120.810958,7.88,0.199,72.51035,0.83,Scl,Sculptor,0.5577,-36.788811,272.277427,40.039069,-205.796289,69.567806,226.899574,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
85,HIP 2402,HIP,2396,2402,2689,,,,,Orange Star,K0,387.5969,1264.170545,8.27,0.328,64.387268,1.085,Psc,Pisces,0.510214,17.813254,365.727903,49.144258,118.571916,68.383303,223.036245,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
86,HIP 1436,HIP,1433,1436,,,,,,Orange Star,K0,483.0918,1575.632891,9.38,0.96,35.974934,1.111,Psc,Pisces,0.298421,18.045194,457.928601,35.84938,149.645934,63.460357,206.979762,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
87,HIP 1145,HIP,1143,1145,,,,,,Yellow Star,G5,609.7561,1988.756106,10.2,1.274,26.940149,0.794,Psc,Pisces,0.239012,-1.184661,608.432691,38.121337,-12.606563,84.653439,276.102271,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
88,HIP 5801,HIP,5788,5801,,,,,,Orange Star,K5,314.4654,1025.64777,8.92,1.432,23.291636,1.743,Cas,Cassiopeia,1.240289,65.737505,122.46694,41.224989,286.689443,67.640826,220.614614,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
89,HIP 6223,HIP,6209,6223,8167,,,,,Yellow-White Subgiant,F8IV/V,246.3054,803.33984,10.06,3.103,4.998043,0.716,Tuc,Tucana,1.329315,-58.294601,121.686126,44.145429,-209.547173,77.896283,254.0634,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
90,HIP 2162,HIP,2157,2162,2362,,,,,Yellow-White Main Sequence,F3V,304.878,994.37789,9.52,2.099,12.600855,0.44,Cet,Cetus,0.454377,-22.734072,279.204406,33.370468,-117.821501,61.422554,200.333346,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
91,HIP 770,HIP,768,770,,,,,,Yellow Star,G0,632.9114,2064.278506,9.59,0.583,50.909637,0.49,Cet,Cetus,0.157834,-12.035195,618.471453,25.570243,-131.969941,37.693858,122.940779,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
92,HIP 358,HIP,358,358,225235,,,,,Yellow Giant,G8III,892.8571,2912.107003,8.93,-0.824,186.037288,1.025,Oct,Octans,0.07596,-76.346492,210.716984,4.191364,-867.625833,72.845101,237.588668,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
93,HIP 107681,HIP,107339,107681,206309,,,,,Orange Giant,K2/K3III,467.2897,1524.093394,7.97,-0.378,123.367283,1.477,Oct,Octans,21.812594,-80.384753,65.599714,-42.293977,-460.725038,52.884871,172.487179,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
94,HIP 369,HIP,369,369,,,,,,Orange Star,K0,704.2254,2296.873396,9.34,0.101,79.359697,0.95,Peg,Pegasus,0.077259,29.72228,611.451556,12.369178,349.15242,71.811568,234.217737,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
95,HIP 2044,HIP,2039,2044,2194,,,,,Orange Star,K0,537.6344,1753.526854,9.64,0.988,35.059038,1.141,Psc,Pisces,0.432274,-6.067789,531.202449,60.373682,-56.830669,67.480059,220.090261,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
96,HIP 1604,HIP,1600,1604,1560,,,,,Orange Star,K0,571.4286,1863.748665,7.8,-0.985,215.774441,1.243,Cas,Cassiopeia,0.334835,50.11179,365.045392,32.082039,438.455528,59.500659,194.06497,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
97,HIP 398,HIP,398,398,225257,,,,,Blue-White Main Sequence,B3V,840.3361,2740.80661,6.61,-3.012,1395.725458,0.025,Cas,Cassiopeia,0.081937,58.532166,438.57121,9.409366,716.750782,43.700129,142.530593,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
98,HIP 1212,HIP,1210,1212,1107,,,,,Orange Giant,K0III,492.6108,1606.679681,9.14,0.677,46.687433,1.245,Phe,Phoenix,0.25267,-44.650581,349.679775,23.164963,-346.19769,76.6669,250.053694,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
99,HIP 3079,HIP,3073,3079,3711,,,,,Orange Subgiant,K0III/IV,781.25,2548.09375,9.67,0.206,72.044362,1.244,Tuc,Tucana,0.651786,-62.815198,351.739683,60.609622,-694.951244,89.27053,291.161191,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
100,HIP 1429,HIP,1426,1429,1364,,,,,Red Giant,M4II-III,543.4783,1772.587084,6.91,-1.766,442.996199,1.585,Psc,Pisces,0.297567,20.226994,508.415536,39.687342,187.902389,55.766201,181.88481,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
101,HIP 5788,HIP,5776,5788,7176,,,,,White Star,A0,480.7692,1568.057592,8.78,0.37,61.944108,0.062,Cas,Cassiopeia,1.237489,72.495181,137.085819,46.034124,458.505574,65.625709,214.042187,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
102,HIP 1008,HIP,1005,1008,801,,,,,Orange Star,K0,877.193,2861.017601,7.44,-2.275,707.945784,1.522,And,Andromeda,0.209341,44.590743,623.74585,34.218771,615.822823,76.52947,249.605458,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
103,HIP 2260,HIP,2254,2260,2576,,,,,Orange Giant,K0III,420.1681,1370.403468,9.14,1.023,33.946891,0.973,Tuc,Tucana,0.480442,-60.774683,203.524455,25.735432,-366.6834,60.196665,196.335036,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
104,HIP 2379,HIP,2373,2379,2695,,,,,Orange Giant,K1III,584.7953,1907.344959,9.31,0.475,56.234133,1.045,Cet,Cetus,0.506001,-19.850367,545.22909,72.652423,-198.57595,51.198451,166.986819,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
105,HIP 1880,HIP,1876,1880,1973,,,,,Red Giant,M2III,833.3333,2717.966558,7.7,-1.904,503.037081,1.636,Phe,Phoenix,0.395469,-49.357764,539.871629,56.095383,-632.32612,65.290434,212.948669,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
106,HIP 2587,HIP,2581,2587,2933,,,,,White Star,A0,349.6503,1140.405432,7.94,0.222,70.990462,-0.017,And,Andromeda,0.547726,35.857952,280.473246,40.496179,204.817358,71.79334,234.158286,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
107,HIP 107267,HIP,106924,107267,205037,,,,,Orange Giant,K1/K2III,529.1005,1725.693027,7.8,-0.818,185.012043,1.374,Oct,Octans,21.726736,-83.072893,52.84185,-35.77476,-525.238274,66.084952,215.540037,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
108,HIP 513,HIP,512,513,,,,,,Orange Star,K0,746.2687,2434.000141,8.94,-0.424,128.706358,1.0,Cep,Cepheus,0.103163,87.889424,27.473691,0.741914,745.762441,51.777447,168.875249,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
109,HIP 520,HIP,519,520,139,,,,,Red Star,M...,666.6667,2174.373442,7.6,-1.52,353.18317,1.539,Cet,Cetus,0.104706,-10.778477,654.65904,17.950034,-124.674882,37.693858,122.940779,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
110,HIP 14370,HIP,14334,14370,19103,,,,,Yellow Star,G0,67.9348,221.573426,8.06,3.9,2.398833,0.546,Per,Perseus,3.089773,32.096658,39.727229,41.639929,36.0971,75.442075,246.058854,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
111,HIP 533,HIP,532,533,155,,,,,Yellow Giant,G8III,740.7407,2415.970237,9.16,-0.188,103.561898,1.045,Cet,Cetus,0.107524,-16.737625,709.077138,19.965669,-213.325502,42.027118,137.073969,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
112,HIP 534,HIP,533,534,172,,,,,Orange Giant,K1/K2III:,826.4463,2695.504194,9.03,-0.556,145.344968,1.349,Phe,Phoenix,0.107644,-52.933129,497.939993,14.036388,-659.448429,64.388832,210.008037,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
113,HIP 1785,HIP,1781,1785,,,,,,Orange Star,K0,680.2721,2218.74827,9.26,0.097,79.652608,1.25,And,Andromeda,0.378262,23.909791,618.847468,61.484921,275.712799,70.34524,229.43522,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
114,HIP 14868,HIP,14832,14868,20035,,,,,Orange Giant,K0III,73.5835,239.997,6.98,2.646,7.613774,1.043,Eri,Eridanus,3.199355,-39.365891,38.072759,42.269805,-46.671835,77.870049,253.977836,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
115,HIP 548,HIP,547,548,162,,,,,Orange Star,K0,990.099,3229.267294,8.26,-1.718,423.838106,1.233,Cep,Cepheus,0.111131,70.169254,335.74178,9.770832,931.384999,40.09364,130.767811,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
116,HIP 1967,HIP,1962,1967,2078,,,,,Yellow Giant,G5/G6III,442.4779,1443.16822,8.11,-0.119,97.18517,0.89,Cet,Cetus,0.414934,-16.028273,422.770082,46.106749,-122.173309,52.568931,171.456723,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
117,HIP 1726,HIP,1722,1726,1782,,,,,Orange Giant,K2III,492.6108,1606.679681,9.09,0.627,48.887744,1.223,Tuc,Tucana,0.362414,-64.371425,212.113302,20.185915,-444.146233,43.84872,143.01523,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
118,HIP 1483,HIP,1481,1483,1453,,,,,Yellow Giant,G6III,653.5948,2131.738656,9.43,0.353,62.921635,0.94,Phe,Phoenix,0.30767,-55.426008,369.692924,29.842804,-538.166062,54.056671,176.309075,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
119,HIP 14474,HIP,14438,14474,18855,,,,,White Star,A0,210.084,685.201571,8.7,2.088,12.729167,0.099,Cas,Cassiopeia,3.113403,71.520262,45.667844,48.46338,199.251188,78.579965,256.293272,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
120,HIP 600,HIP,599,600,257,,,,,Orange Giant,K1III,684.9315,2233.945183,8.52,-0.658,159.661425,1.084,Scl,Sculptor,0.121286,-27.397838,607.798092,19.305603,-315.182381,74.056537,241.539838,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
121,HIP 2983,HIP,2977,2983,3563,,,,,Orange Giant,K2III,523.5602,1707.623006,9.12,0.525,53.70318,1.208,Tuc,Tucana,0.632588,-58.061907,273.175236,45.659139,-444.303744,66.16245,215.792799,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
122,HIP 608,HIP,607,608,266,,,,,Yellow Star,G5,781.25,2548.09375,8.98,-0.484,136.019132,0.739,Cet,Cetus,0.123023,-11.033396,766.411541,24.69265,-149.516502,63.310226,206.490101,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
123,HIP 10504,HIP,10480,10504,14806,,,,,White Star,A2m...,371.7472,1212.475798,8.98,1.129,30.789313,0.33,Hyi,Hydrus,2.256687,-80.53484,50.770573,34.052841,-366.686152,78.691023,256.655492,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
124,HIP 13429,HIP,13395,13429,18292,,,,,Orange Giant,K0/K1III,143.6782,468.61507,6.47,0.683,46.430141,1.008,Hor,Horologium,2.881846,-65.455291,43.488312,40.877771,-130.695064,73.702367,240.384692,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
125,HIP 105720,HIP,105380,105720,202401,,,,,Yellow Main Sequence,G3V,285.7143,931.874332,9.56,2.28,10.665961,0.6,Oct,Octans,21.412974,-80.871362,35.324248,-28.406302,-282.095624,69.842772,227.796391,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
126,HIP 12346,HIP,12314,12346,16218,,,,,Blue-White Star,B9,125.3133,408.716847,6.66,1.17,29.648314,-0.015,Cas,Cassiopeia,2.649532,62.591508,44.355584,36.881109,111.246542,75.442075,246.058854,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
127,HIP 5979,HIP,5966,5979,7900,,,,,Red Giant,M0/M1III,319.4888,1042.031891,8.23,0.708,45.373262,1.474,Tuc,Tucana,1.281804,-65.967477,122.855805,42.848139,-291.793732,73.258047,238.935514,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
128,HIP 2132,HIP,2127,2132,2350,,,,,Orange Giant,K5III,781.25,2548.09375,8.49,-0.974,213.599386,1.427,Phe,Phoenix,0.450699,-54.090343,455.024117,53.939942,-632.767807,48.855593,159.345449,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
129,HIP 6821,HIP,6807,6821,9248,,,,,Red Giant,M2III,546.4481,1782.273265,7.58,-1.108,241.657345,1.692,Hyi,Hydrus,1.462477,-75.043501,130.818907,52.687599,-527.935561,55.793703,181.974508,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
130,HIP 2144,HIP,2139,2144,2313,,,,,Red Giant,M1III:,564.9718,1842.689424,7.35,-1.41,319.153786,1.689,And,Andromeda,0.452168,31.177142,479.990782,57.086969,292.477972,55.691782,181.642089,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
131,HIP 680,HIP,678,680,398,,,,,Orange Giant,K1III,800.0,2609.248,8.89,-0.625,154.881662,1.179,Phe,Phoenix,0.140227,-57.195133,433.131656,15.907844,-672.416469,59.141667,192.894094,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
132,HIP 2439,HIP,2433,2439,,,,,,Yellow-White Star,F5,450.4505,1469.171333,9.43,1.162,29.867578,0.569,And,Andromeda,0.517602,34.650685,367.158828,50.0597,256.113402,58.329251,190.244353,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
133,HIP 2722,HIP,2716,2722,,,,,,Orange Star,K0,458.7156,1496.128452,10.02,1.712,17.996995,1.327,Phe,Phoenix,0.577489,-52.494032,276.100458,42.06373,-363.894465,74.442378,242.798283,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
134,HIP 692,HIP,690,692,391,,,,,Orange Star,K2,862.069,2811.689768,7.76,-1.918,509.565481,1.618,Cet,Cetus,0.141914,-6.792152,855.428023,31.796348,-101.955143,80.799618,263.532801,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
135,HIP 14059,HIP,14025,14059,19473,,,,,Yellow Giant,G6III,297.619,970.702226,8.8,1.432,23.291636,0.976,Hyi,Hydrus,3.019031,-76.168826,50.058829,50.560278,-288.989345,73.258047,238.935514,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
136,HIP 715,HIP,713,715,,,,,,Yellow-White Star,F0,840.3361,2740.80661,10.24,0.618,49.294674,0.46,Scl,Sculptor,0.147738,-25.547755,757.606165,29.317301,-362.406065,57.809897,188.550448,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
137,HIP 717,HIP,715,717,422,,,,,Orange Star,K2,502.5126,1638.974996,7.31,-1.196,262.059555,1.43,Psc,Pisces,0.147845,0.692453,502.099559,19.443873,6.07301,57.431216,187.315356,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
138,HIP 1662,HIP,1658,1662,1676,,,,,Orange Giant,K0III,763.3588,2489.740528,8.67,-0.744,172.822387,1.066,Scl,Sculptor,0.347109,-36.477704,611.27522,55.701794,-453.824387,58.119384,189.559857,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
139,HIP 741,HIP,739,741,,,,,,Orange Star,K1,621.118,2025.813624,9.79,0.824,40.775566,1.01,Scl,Sculptor,0.15157,-36.650588,497.924947,19.76864,-370.766124,58.751417,191.621273,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
140,HIP 2221,HIP,2215,2221,,,,,,White Star,A0,775.1938,2528.34109,9.72,0.273,67.732951,0.005,Cas,Cassiopeia,0.46929,53.669259,455.798279,56.282793,624.504286,79.461913,259.169796,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
141,HIP 789,HIP,787,789,,,,,,Yellow-White Star,F8,943.3962,3076.94331,10.05,0.177,73.994595,0.486,And,Andromeda,0.162862,36.473758,757.923007,32.335083,560.806159,96.491281,314.712103,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
142,HIP 806,HIP,804,806,544,,,,,Orange Star,K5,735.2941,2398.205825,8.5,-0.832,187.413124,1.166,Psc,Pisces,0.165865,4.166104,732.660049,31.83456,53.417791,60.478316,197.253657,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
143,HIP 6072,HIP,6059,6072,8113,,,,,Orange Giant,K0III,454.5455,1482.527421,8.79,0.502,54.852951,1.087,Tuc,Tucana,1.29926,-74.153497,117.007408,41.409174,-437.271264,54.226772,176.863872,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
144,HIP 104503,HIP,104169,104503,,,,,,White Star,A2,523.5602,1707.623006,9.44,0.845,39.994475,0.214,Cep,Cepheus,21.168954,85.669522,29.163105,-26.691159,522.065493,62.916943,205.207385,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
145,HIP 13534,HIP,13500,13534,18610,,,,,White Star,Ap...,213.2196,695.428519,8.17,1.526,21.359939,0.343,Hyi,Hydrus,2.905004,-73.452763,43.994447,41.858763,-204.389164,73.702367,240.384692,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
146,HIP 2620,HIP,2614,2620,232215,,,,,Orange Star,K5,529.1005,1725.693027,8.47,-0.148,99.815963,1.61,Cas,Cassiopeia,0.554157,53.973298,307.92767,44.989726,427.906315,59.500659,194.06497,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
147,HIP 1355,HIP,1352,1355,1238,,,,,White Star,A0,588.2353,1918.564725,7.88,-0.968,212.422248,0.075,Cas,Cassiopeia,0.2826,63.552985,261.265624,19.364935,526.674352,67.159027,219.043195,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
